# sentence-text: From the AP comes this story :
11	Alcohol	Alcohol	PROPN	9
12	event	event	NOUN	2
13	.	.	PUNCT	2

# sentence-text: They were very professional, neat and clean.
1	They	they	PRON	4
2	were	be	VERB	4
3	very	very	ADV	4
4	professional	professional	ADJ	0
5	,	,	PUNCT	4
6	neat	neat	ADJ	4
7	and	and	CONJ	4
8	clean	clean	ADJ	4
9	.	.	PUNCT	4

# sentence-text: They came through on all of their promises and we had a very successful day.
1	They	they	PRON	2
2	came	come	VERB	0
3	through	through	ADV	2
4	on	on	ADP	5
5	all	all	DET	2
6	of	of	ADP	8
7	their	they	PRON	8
8	promises	promise	NOUN	5
9	and	and	CONJ	2
10	we	we	PRON	11
11	had	have	VERB	2
12	a	a	DET	15
13	very	very	ADV	14
14	successful	successful	ADJ	15
15	day	day	NOUN	11
16	.	.	PUNCT	2

# sentence-text: I will be using Bridies again.
1	I	I	PRON	4
2	will	will	AUX	4
3	be	be	AUX	4
4	using	use	VERB	0
5	Bridies	Bridies	PROPN	4
6	again	again	ADV	4
7	.	.	PUNCT	4

# sentence-text: ONe of a few.
1	ONe	one	NUM	0
2	of	of	ADP	4
3	a	a	DET	4
4	few	few	ADJ	1
5	.	.	PUNCT	1

# sentence-text: Hancocks is one of four fabric stores in Fort Smith.
1	Hancocks	Hancocks	PROPN	3
2	is	be	VERB	3
3	one	one	NUM	0
4	of	of	ADP	7
5	four	four	NUM	7
6	fabric	fabric	ADJ	7
7	stores	store	NOUN	3
8	in	in	ADP	10
9	Fort	Fort	PROPN	10
10	Smith	Smith	PROPN	7
11	.	.	PUNCT	3

# sentence-text: We have Hobby Lobby, Just for Fun Fabrics, Walmart, and Interior Mall just inside Barling.
1	We	we	PRON	2
2	have	have	VERB	0
3	Hobby	Hobby	PROPN	4
4	Lobby	Lobby	PROPN	2
5	,	,	PUNCT	4
6	Just	just	ADV	8
7	for	for	ADP	8
8	Fun	Fun	PROPN	9
9	Fabrics	Fabrics	PROPN	4
10	,	,	PUNCT	4
11	Walmart	Walmart	PROPN	4
12	,	,	PUNCT	4
13	and	and	CONJ	4
14	Interior	Interior	PROPN	15
15	Mall	Mall	PROPN	4
16	just	just	ADV	18
17	inside	inside	ADP	18
18	Barling	Barling	PROPN	2
19	.	.	PUNCT	2

# sentence-text: They do have a good selection of fabric and notions.
1	They	they	PRON	3
2	do	do	AUX	3
3	have	have	VERB	0
4	a	a	DET	6
5	good	good	ADJ	6
6	selection	selection	NOUN	3
7	of	of	ADP	8
8	fabric	fabric	NOUN	6
9	and	and	CONJ	8
10	notions	notion	NOUN	8
11	.	.	PUNCT	3

# sentence-text: It was ok, nice management, they let us check in early, but the place was old.
1	It	it	PRON	3
2	was	be	VERB	3
3	ok	ok	ADJ	0
4	,	,	PUNCT	6
5	nice	nice	ADJ	6
6	management	management	NOUN	3
7	,	,	PUNCT	6
8	they	they	PRON	9
9	let	let	VERB	3
10	us	we	PRON	9
11	check	check	VERB	9
12	in	in	ADP	11
13	early	early	ADV	11
14	,	,	PUNCT	9
15	but	but	CONJ	3
16	the	the	DET	17
17	place	place	NOUN	19
18	was	be	VERB	19
19	old	old	ADJ	3
20	.	.	PUNCT	6

# sentence-text: It was clean, but just a little dumpy.
1	It	it	PRON	3
2	was	be	VERB	3
3	clean	clean	ADJ	0
4	,	,	PUNCT	3
5	but	but	CONJ	3
6	just	just	ADV	8
7	a	a	DET	8
8	little	little	ADJ	9
9	dumpy	dumpy	ADJ	3
10	.	.	PUNCT	3

# sentence-text: Lots of room for big rig parking.
1	Lots	lot	NOUN	0
2	of	of	ADP	3
3	room	room	NOUN	1
4	for	for	ADP	7
5	big	big	ADJ	6
6	rig	rig	NOUN	7
7	parking	parking	NOUN	3
8	.	.	PUNCT	1

# sentence-text: Hard to get into though because of road construction.
1	Hard	hard	ADJ	0
2	to	to	PART	3
3	get	get	VERB	1
4	into	into	ADP	3
5	though	though	ADV	1
6	because	because	ADP	9
7	of	of	ADP	6
8	road	road	NOUN	9
9	construction	construction	NOUN	1
10	.	.	PUNCT	1

# sentence-text: I'll admit I wasn't expecting much from this place, but they really did do a good job.
1	I	I	PRON	3
2	'll	will	AUX	3
3	admit	admit	VERB	0
4	I	I	PRON	7
5	was	be	AUX	7
6	n't	not	PART	7
7	expecting	expect	VERB	3
8	much	much	ADJ	7
9	from	from	ADP	11
10	this	this	DET	11
11	place	place	NOUN	7
12	,	,	PUNCT	3
13	but	but	CONJ	3
14	they	they	PRON	17
15	really	really	ADV	17
16	did	do	AUX	17
17	do	do	VERB	3
18	a	a	DET	20
19	good	good	ADJ	20
20	job	job	NOUN	17
21	.	.	PUNCT	3

# sentence-text: The chicken cordon-blu was tasty and came in a huge portion size for the money.
1	The	the	DET	5
2	chicken	chicken	NOUN	5
3	cordon	cordon	NOUN	5
4	-	-	PUNCT	5
5	blu	blu	NOUN	7
6	was	be	VERB	7
7	tasty	tasty	ADJ	0
8	and	and	CONJ	7
9	came	come	VERB	7
10	in	in	ADP	14
11	a	a	DET	14
12	huge	huge	ADJ	14
13	portion	portion	NOUN	14
14	size	size	NOUN	9
15	for	for	ADP	17
16	the	the	DET	17
17	money	money	NOUN	14
18	.	.	PUNCT	7

# sentence-text: Service was a touch slow, but friendly.
1	Service	service	NOUN	5
2	was	be	VERB	5
3	a	a	DET	4
4	touch	touch	NOUN	5
5	slow	slow	ADJ	0
6	,	,	PUNCT	5
7	but	but	CONJ	5
8	friendly	friendly	ADJ	5
9	.	.	PUNCT	5

# sentence-text: find another place
1	find	find	VERB	0
2	another	another	DET	3
3	place	place	NOUN	1

# sentence-text: Run down.
1	Run	run	VERB	0
2	down	down	ADP	1
3	.	.	PUNCT	1

# sentence-text: Dark, dark main room.
1	Dark	dark	ADJ	5
2	,	,	PUNCT	5
3	dark	dark	ADJ	5
4	main	main	ADJ	5
5	room	room	NOUN	0
6	.	.	PUNCT	5

# sentence-text: No way to read/relax.
1	No	no	DET	2
2	way	way	NOUN	0
3	to	to	PART	4
4	read	read	VERB	2
5	/	/	SYM	4
6	relax	relax	VERB	4
7	.	.	PUNCT	2

# sentence-text: 'Electric' blanket on one bed did not heat.
1	'	'	PUNCT	4
2	Electric	electric	ADJ	4
3	'	'	PUNCT	4
4	blanket	blanket	NOUN	10
5	on	on	ADP	7
6	one	one	NUM	7
7	bed	bed	NOUN	4
8	did	do	AUX	10
9	not	not	PART	10
10	heat	heat	VERB	0
11	.	.	PUNCT	10

# sentence-text: Quite cold.
1	Quite	quite	ADV	2
2	cold	cold	ADJ	0
3	.	.	PUNCT	2

# sentence-text: Removing 90% of 'sit-abouts' in main room would look cleaner.
1	Removing	remove	VERB	14
2	90	90	NUM	3
3	%	%	SYM	1
4	of	of	ADP	8
5	'	'	PUNCT	8
6	sit	sit	NOUN	8
7	-	-	PUNCT	8
8	abouts	about	NOUN	3
9	'	'	PUNCT	8
10	in	in	ADP	12
11	main	main	ADJ	12
12	room	room	NOUN	8
13	would	would	AUX	14
14	look	look	VERB	0
15	cleaner	cleaner	ADJ	14
16	.	.	PUNCT	14

# sentence-text: recommended
1	recommended	recommended	ADJ	0

# sentence-text: Excellent location.
1	Excellent	excellent	ADJ	2
2	location	location	NOUN	0
3	.	.	PUNCT	2

# sentence-text: Good sports bar.
1	Good	good	ADJ	3
2	sports	sport	NOUN	3
3	bar	bar	NOUN	0
4	.	.	PUNCT	3

# sentence-text: Hyatt web site improved.
1	Hyatt	Hyatt	PROPN	3
2	web	web	NOUN	3
3	site	site	NOUN	4
4	improved	improve	VERB	0
5	.	.	PUNCT	4

# sentence-text: Accurate check-out.
1	Accurate	accurate	ADJ	4
2	check	check	NOUN	4
3	-	-	PUNCT	4
4	out	out	NOUN	0
5	.	.	PUNCT	4

# sentence-text: Rooms clean.
1	Rooms	room	NOUN	2
2	clean	clean	ADJ	0
3	.	.	PUNCT	1

# sentence-text: Lifts quick, clean, accurate, and correctly sized.
1	Lifts	lift	NOUN	2
2	quick	quick	ADJ	0
3	,	,	PUNCT	2
4	clean	clean	ADJ	2
5	,	,	PUNCT	2
6	accurate	accurate	ADJ	2
7	,	,	PUNCT	2
8	and	and	CONJ	2
9	correctly	correctly	ADV	10
10	sized	size	VERB	2
11	.	.	PUNCT	1

# sentence-text: Choose this hotel over the Hilton (which is on the next block).
1	Choose	choose	VERB	0
2	this	this	DET	3
3	hotel	hotel	NOUN	1
4	over	over	ADP	6
5	the	the	DET	6
6	Hilton	Hilton	PROPN	1
7	(	(	PUNCT	13
8	which	which	PRON	13
9	is	be	VERB	13
10	on	on	ADP	13
11	the	the	DET	13
12	next	next	ADJ	13
13	block	block	NOUN	6
14	)	)	PUNCT	13
15	.	.	PUNCT	1

# sentence-text: Summary: Not cheep, but very fast, and super friendly service.
1	Summary	summary	NOUN	0
2	:	:	PUNCT	1
3	Not	not	ADV	4
4	cheep	cheep	ADJ	1
5	,	,	PUNCT	4
6	but	but	CONJ	4
7	very	very	ADV	8
8	fast	fast	ADJ	13
9	,	,	PUNCT	8
10	and	and	CONJ	8
11	super	super	ADV	12
12	friendly	friendly	ADJ	8
13	service	service	NOUN	4
14	.	.	PUNCT	1

# sentence-text: Quality of work is sufficient but not outstanding.
1	Quality	quality	NOUN	5
2	of	of	ADP	3
3	work	work	NOUN	1
4	is	be	VERB	5
5	sufficient	sufficient	ADJ	0
6	but	but	CONJ	5
7	not	not	ADV	8
8	outstanding	outstanding	ADJ	5
9	.	.	PUNCT	5

# sentence-text: Like all oil place changes, ask/recommend the 100 other services they have.
1	Like	like	ADP	5
2	all	all	DET	5
3	oil	oil	NOUN	4
4	place	place	NOUN	5
5	changes	change	NOUN	7
6	,	,	PUNCT	7
7	ask	ask	VERB	0
8	/	/	SYM	7
9	recommend	recommend	VERB	7
10	the	the	DET	13
11	100	100	NUM	13
12	other	other	ADJ	13
13	services	service	NOUN	7
14	they	they	PRON	15
15	have	have	VERB	13
16	.	.	PUNCT	7

# sentence-text: Will be a repeat customer with discount coupons.
1	Will	will	AUX	5
2	be	be	VERB	5
3	a	a	DET	5
4	repeat	repeat	NOUN	5
5	customer	customer	NOUN	0
6	with	with	ADP	8
7	discount	discount	NOUN	8
8	coupons	coupon	NOUN	5
9	.	.	PUNCT	5

# sentence-text: criminal defense lawyer
1	criminal	criminal	ADJ	2
2	defense	defense	NOUN	3
3	lawyer	lawyer	NOUN	0

# sentence-text: Mr. Villega is an exceptional California criminal defense lawyer.
1	Mr.	Mr.	PROPN	2
2	Villega	Villega	PROPN	9
3	is	be	VERB	9
4	an	a	DET	9
5	exceptional	exceptional	ADJ	9
6	California	California	PROPN	9
7	criminal	criminal	ADJ	8
8	defense	defense	NOUN	9
9	lawyer	lawyer	NOUN	0
10	.	.	PUNCT	9

# sentence-text: He cross examined witnesses relentlessly and had them break down and tell the truth.
1	He	he	PRON	3
2	cross	cross	VERB	3
3	examined	examine	VERB	0
4	witnesses	witness	NOUN	3
5	relentlessly	relentlessly	ADV	3
6	and	and	CONJ	3
7	had	have	VERB	3
8	them	they	PRON	7
9	break	break	VERB	7
10	down	down	ADP	9
11	and	and	CONJ	9
12	tell	tell	VERB	9
13	the	the	DET	14
14	truth	truth	NOUN	12
15	.	.	PUNCT	3

# sentence-text: If you want an attorney who will defend your right, contact Law Offices of Armando Villega
1	If	if	SCONJ	3
2	you	you	PRON	3
3	want	want	VERB	12
4	an	a	DET	5
5	attorney	attorney	NOUN	3
6	who	who	PRON	8
7	will	will	AUX	8
8	defend	defend	VERB	5
9	your	you	PRON	10
10	right	right	NOUN	8
11	,	,	PUNCT	12
12	contact	contact	VERB	0
13	Law	Law	PROPN	14
14	Offices	Offices	PROPN	12
15	of	of	ADP	17
16	Armando	Armando	PROPN	17
17	Villega	Villega	PROPN	14

# sentence-text: Checked in real late, but staff was very kind and helpful.
1	Checked	check	VERB	0
2	in	in	ADP	1
3	real	real	ADV	4
4	late	late	ADV	1
5	,	,	PUNCT	1
6	but	but	CONJ	1
7	staff	staff	NOUN	10
8	was	be	VERB	10
9	very	very	ADV	10
10	kind	kind	ADJ	1
11	and	and	CONJ	10
12	helpful	helpful	ADJ	10
13	.	.	PUNCT	1

# sentence-text: Rooms very clean and smelled very fresh.
1	Rooms	room	NOUN	3
2	very	very	ADV	3
3	clean	clean	ADJ	0
4	and	and	CONJ	3
5	smelled	smell	VERB	3
6	very	very	ADV	7
7	fresh	fresh	ADJ	5
8	.	.	PUNCT	1

# sentence-text: I would recommend this hotel to anyone.
1	I	I	PRON	3
2	would	would	AUX	3
3	recommend	recommend	VERB	0
4	this	this	DET	5
5	hotel	hotel	NOUN	3
6	to	to	ADP	7
7	anyone	anyone	PRON	3
8	.	.	PUNCT	3

# sentence-text: I loved my stay here and if ever back in the area, I will be staying here again.
1	I	I	PRON	2
2	loved	love	VERB	0
3	my	my	PRON	4
4	stay	stay	NOUN	2
5	here	here	ADV	4
6	and	and	CONJ	2
7	if	if	SCONJ	8
8	ever	ever	ADV	9
9	back	back	ADV	17
10	in	in	ADP	12
11	the	the	DET	12
12	area	area	NOUN	8
13	,	,	PUNCT	17
14	I	I	PRON	17
15	will	will	AUX	17
16	be	be	AUX	17
17	staying	stay	VERB	2
18	here	here	ADV	17
19	again	again	ADV	17
20	.	.	PUNCT	2

# sentence-text: Thanks for following me around the store
1	Thanks	thanks	NOUN	0
2	for	for	SCONJ	3
3	following	follow	VERB	1
4	me	I	PRON	3
5	around	around	ADP	7
6	the	the	DET	7
7	store	store	NOUN	3

# sentence-text: Enough said.
1	Enough	enough	ADJ	0
2	said	say	VERB	1
3	.	.	PUNCT	1

# sentence-text: I don't steal, I wasn't acting suspiciously.
1	I	I	PRON	4
2	do	do	AUX	4
3	n't	not	PART	4
4	steal	steal	VERB	0
5	,	,	PUNCT	4
6	I	I	PRON	9
7	was	be	AUX	9
8	n't	not	PART	9
9	acting	act	VERB	4
10	suspiciously	suspiciously	ADV	9
11	.	.	PUNCT	4

# sentence-text: I was ready to buy a new jacket, a new sweater and a couple of your overpriced belts and I walked out because of your obvious lurking
1	I	I	PRON	3
2	was	be	VERB	3
3	ready	ready	ADJ	0
4	to	to	PART	5
5	buy	buy	VERB	3
6	a	a	DET	8
7	new	new	ADJ	8
8	jacket	jacket	NOUN	5
9	,	,	PUNCT	8
10	a	a	DET	12
11	new	new	ADJ	12
12	sweater	sweater	NOUN	8
13	and	and	CONJ	8
14	a	a	DET	15
15	couple	couple	NOUN	8
16	of	of	ADP	19
17	your	you	PRON	19
18	overpriced	overpriced	ADJ	19
19	belts	belt	NOUN	15
20	and	and	CONJ	3
21	I	I	PRON	22
22	walked	walk	VERB	3
23	out	out	ADV	22
24	because	because	ADP	28
25	of	of	ADP	24
26	your	you	PRON	28
27	obvious	obvious	ADJ	28
28	lurking	lurking	NOUN	22

# sentence-text: Best meat pies in Canada
1	Best	best	ADJ	3
2	meat	meat	NOUN	3
3	pies	pie	NOUN	0
4	in	in	ADP	5
5	Canada	Canada	PROPN	3

# sentence-text: If you are looking for authentic British meat pies, then look know further.
1	If	if	SCONJ	4
2	you	you	PRON	4
3	are	be	AUX	4
4	looking	look	VERB	12
5	for	for	ADP	9
6	authentic	authentic	ADJ	9
7	British	british	ADJ	9
8	meat	meat	NOUN	9
9	pies	pie	NOUN	4
10	,	,	PUNCT	12
11	then	then	ADV	12
12	look	look	VERB	0
13	know	know	ADV	14
14	further	further	ADV	12
15	.	.	PUNCT	12

# sentence-text: I especially like the Chicken Curry pie.
1	I	I	PRON	3
2	especially	especially	ADV	3
3	like	like	VERB	0
4	the	the	DET	7
5	Chicken	chicken	NOUN	6
6	Curry	curry	NOUN	7
7	pie	pie	NOUN	3
8	.	.	PUNCT	3

# sentence-text: Good Food.
1	Good	good	ADJ	2
2	Food	food	NOUN	0
3	.	.	PUNCT	2

# sentence-text: The owner/baker, "Pie Guy" is a hoot to deal with as well.
1	The	the	DET	4
2	owner	owner	NOUN	12
3	/	/	SYM	2
4	baker	baker	NOUN	2
5	,	,	PUNCT	4
6	"	"	PUNCT	8
7	Pie	Pie	PROPN	8
8	Guy	Guy	PROPN	4
9	"	"	PUNCT	8
10	is	be	VERB	12
11	a	a	DET	12
12	hoot	hoot	NOUN	0
13	to	to	PART	14
14	deal	deal	VERB	12
15	with	with	ADP	14
16	as	as	ADV	12
17	well	well	ADV	16
18	.	.	PUNCT	12

# sentence-text: Mo
1	Mo	Mo	PROPN	0

# sentence-text: Fantastic fresh food!
1	Fantastic	fantastic	ADJ	3
2	fresh	fresh	ADJ	3
3	food	food	NOUN	0
4	!	!	PUNCT	3

# sentence-text: What a neat gem of a restaurant in a corner one wouldn't expect it.
1	What	what	DET	4
2	a	a	DET	4
3	neat	neat	ADJ	4
4	gem	gem	NOUN	0
5	of	of	ADP	7
6	a	a	DET	7
7	restaurant	restaurant	NOUN	4
8	in	in	ADP	10
9	a	a	DET	10
10	corner	corner	NOUN	4
11	one	one	PRON	14
12	would	would	AUX	14
13	n't	not	PART	14
14	expect	expect	VERB	10
15	it	it	PRON	14
16	.	.	PUNCT	4

# sentence-text: Cozy, warm atmosphere, great service.
1	Cozy	cozy	ADJ	0
2	,	,	PUNCT	4
3	warm	warm	ADJ	4
4	atmosphere	atmosphere	NOUN	1
5	,	,	PUNCT	4
6	great	great	ADJ	7
7	service	service	NOUN	1
8	.	.	PUNCT	4

# sentence-text: Most importantly, the food was outstanding.
1	Most	most	ADV	2
2	importantly	importantly	ADV	7
3	,	,	PUNCT	7
4	the	the	DET	5
5	food	food	NOUN	7
6	was	be	VERB	7
7	outstanding	outstanding	ADJ	0
8	.	.	PUNCT	7

# sentence-text: It clearly had been prepared from fresh ingredients.
1	It	it	PRON	5
2	clearly	clearly	ADV	5
3	had	have	AUX	5
4	been	be	AUX	5
5	prepared	prepare	VERB	0
6	from	from	ADP	8
7	fresh	fresh	ADJ	8
8	ingredients	ingredient	NOUN	5
9	.	.	PUNCT	5

# sentence-text: We'll be back often.
1	We	we	PRON	3
2	'll	will	AUX	3
3	be	be	VERB	0
4	back	back	ADV	3
5	often	often	ADV	3
6	.	.	PUNCT	3

# sentence-text: Thanks For A Great Job
1	Thanks	thanks	NOUN	0
2	For	for	ADP	5
3	A	a	DET	5
4	Great	great	ADJ	5
5	Job	job	NOUN	1

# sentence-text: Thanks For The Prompt Service And Great Job You And Your Boys Have Done On Our New Solar System, The Panels On The Roof Look Great And The Power We Are Putting Back In To The Grid Is Great, Great Job Thanks
1	Thanks	thanks	NOUN	0
2	For	for	ADP	5
3	The	the	DET	5
4	Prompt	prompt	ADJ	5
5	Service	service	NOUN	1
6	And	and	CONJ	5
7	Great	great	ADJ	8
8	Job	job	NOUN	5
9	You	you	PRON	14
10	And	and	CONJ	9
11	Your	you	PRON	12
12	Boys	boy	NOUN	9
13	Have	have	AUX	14
14	Done	do	VERB	5
15	On	on	ADP	19
16	Our	we	PRON	19
17	New	new	ADJ	19
18	Solar	solar	ADJ	19
19	System	system	NOUN	14
20	,	,	PUNCT	43
21	The	the	DET	22
22	Panels	panel	NOUN	26
23	On	on	ADP	25
24	The	the	DET	25
25	Roof	roof	NOUN	22
26	Look	look	VERB	1
27	Great	great	ADJ	26
28	And	and	CONJ	26
29	The	the	DET	30
30	Power	power	NOUN	40
31	We	we	PRON	33
32	Are	be	AUX	33
33	Putting	put	VERB	30
34	Back	back	ADV	33
35	In	in	X	36
36	To	to	ADP	38
37	The	the	DET	38
38	Grid	grid	NOUN	34
39	Is	be	VERB	40
40	Great	great	ADJ	26
41	,	,	PUNCT	43
42	Great	great	ADJ	43
43	Job	job	NOUN	1
44	Thanks	thanks	NOUN	43

# sentence-text: impressive truly impressive
1	impressive	impressive	ADJ	0
2	truly	truly	ADV	3
3	impressive	impressive	ADJ	1

# sentence-text: The First time I walked in there with my teacup chihuahua puppy I knew I'd be here a lot.
1	The	the	DET	3
2	First	first	ADJ	3
3	time	time	NOUN	14
4	I	I	PRON	5
5	walked	walk	VERB	3
6	in	in	ADP	7
7	there	there	ADV	5
8	with	with	ADP	12
9	my	my	PRON	12
10	teacup	teacup	NOUN	11
11	chihuahua	chihuahua	NOUN	12
12	puppy	puppy	NOUN	5
13	I	I	PRON	14
14	knew	know	VERB	0
15	I	I	PRON	18
16	'd	would	AUX	18
17	be	be	VERB	18
18	here	here	ADV	14
19	a	a	DET	20
20	lot	lot	NOUN	18
21	.	.	PUNCT	14

# sentence-text: Pets Discount has lovely employees, a wonderful grooming service, and everything I need to keep my dog in tip top condition!
1	Pets	Pets	PROPN	2
2	Discount	Discount	PROPN	3
3	has	have	VERB	0
4	lovely	lovely	ADJ	5
5	employees	employee	NOUN	3
6	,	,	PUNCT	5
7	a	a	DET	10
8	wonderful	wonderful	ADJ	10
9	grooming	grooming	NOUN	10
10	service	service	NOUN	5
11	,	,	PUNCT	5
12	and	and	CONJ	5
13	everything	everything	PRON	5
14	I	I	PRON	15
15	need	need	VERB	13
16	to	to	PART	17
17	keep	keep	VERB	15
18	my	my	PRON	19
19	dog	dog	NOUN	17
20	in	in	ADP	23
21	tip	tip	ADJ	22
22	top	top	ADJ	23
23	condition	condition	NOUN	17
24	!	!	PUNCT	3

# sentence-text: Excellent service!
1	Excellent	excellent	ADJ	2
2	service	service	NOUN	0
3	!	!	PUNCT	2

# sentence-text: I am so glad that we now have a good nail shop on San Mateo Avenue!
1	I	I	PRON	4
2	am	be	VERB	4
3	so	so	ADV	4
4	glad	glad	ADJ	0
5	that	that	SCONJ	8
6	we	we	PRON	8
7	now	now	ADV	8
8	have	have	VERB	4
9	a	a	DET	12
10	good	good	ADJ	12
11	nail	nail	NOUN	12
12	shop	shop	NOUN	8
13	on	on	ADP	16
14	San	San	PROPN	15
15	Mateo	Mateo	PROPN	16
16	Avenue	Avenue	PROPN	12
17	!	!	PUNCT	4

# sentence-text: No more having to drive to San Francisco for a great mani pedi.
1	No	no	ADV	2
2	more	more	ADV	3
3	having	have	VERB	0
4	to	to	PART	5
5	drive	drive	VERB	3
6	to	to	ADP	8
7	San	San	PROPN	8
8	Francisco	Francisco	PROPN	5
9	for	for	ADP	13
10	a	a	DET	13
11	great	great	ADJ	13
12	mani	mani	NOUN	13
13	pedi	pedi	NOUN	5
14	.	.	PUNCT	3

# sentence-text: Both Tina and Vicky are excellent.
1	Both	both	CONJ	2
2	Tina	Tina	PROPN	6
3	and	and	CONJ	2
4	Vicky	Vicky	PROPN	2
5	are	be	VERB	6
6	excellent	excellent	ADJ	0
7	.	.	PUNCT	6

# sentence-text: I will definitely refer my friends and family:)
1	I	I	PRON	4
2	will	will	AUX	4
3	definitely	definitely	ADV	4
4	refer	refer	VERB	0
5	my	my	PRON	6
6	friends	friend	NOUN	4
7	and	and	CONJ	6
8	family	family	NOUN	6
9	:)	:)	SYM	4

# sentence-text: great! :P
1	great	great	ADJ	0
2	!	!	PUNCT	1
3	:P	:p	SYM	1

# sentence-text: you get a really good view of the city and there is also attractions like simulator, short movies.
1	you	you	PRON	2
2	get	get	VERB	0
3	a	a	DET	6
4	really	really	ADV	5
5	good	good	ADJ	6
6	view	view	NOUN	2
7	of	of	ADP	9
8	the	the	DET	9
9	city	city	NOUN	6
10	and	and	CONJ	2
11	there	there	PRON	12
12	is	be	VERB	2
13	also	also	ADV	12
14	attractions	attraction	NOUN	12
15	like	like	ADP	16
16	simulator	simulator	NOUN	14
17	,	,	PUNCT	16
18	short	short	ADJ	19
19	movies	movie	NOUN	16
20	.	.	PUNCT	2

# sentence-text: Try the 360 restraunt u spin in the cn tower with a beautiful view the sky pod elevator is about an hour line up in the summer
1	Try	try	VERB	0
2	the	the	DET	4
3	360	360	NUM	4
4	restraunt	restraunt	NOUN	1
5	u	u	PRON	6
6	spin	spin	VERB	1
7	in	in	ADP	10
8	the	the	DET	10
9	cn	cn	PROPN	10
10	tower	tower	PROPN	6
11	with	with	ADP	14
12	a	a	DET	14
13	beautiful	beautiful	ADJ	14
14	view	view	NOUN	6
15	the	the	DET	18
16	sky	sky	NOUN	17
17	pod	pod	NOUN	18
18	elevator	elevator	NOUN	24
19	is	be	VERB	24
20	about	about	ADV	21
21	an	a	DET	22
22	hour	hour	NOUN	24
23	line	line	NOUN	24
24	up	up	NOUN	1
25	in	in	ADP	27
26	the	the	DET	27
27	summer	summer	NOUN	24

# sentence-text: GREAT Store GREAT Service!
1	GREAT	great	ADJ	2
2	Store	store	NOUN	0
3	GREAT	great	ADJ	4
4	Service	service	NOUN	2
5	!	!	PUNCT	2

# sentence-text: “This store is great!!
1	"	"	PUNCT	5
2	This	this	DET	3
3	store	store	NOUN	5
4	is	be	VERB	5
5	great	great	ADJ	0
6	!!	!!	PUNCT	5

# sentence-text: I love walking in and not being hassled.
1	I	I	PRON	2
2	love	love	VERB	0
3	walking	walk	VERB	2
4	in	in	ADV	3
5	and	and	CONJ	3
6	not	not	PART	8
7	being	be	AUX	8
8	hassled	hassle	VERB	3
9	.	.	PUNCT	2

# sentence-text: I was there when they did a free raffle in August and I won a hard drive!
1	I	I	PRON	3
2	was	be	VERB	3
3	there	there	ADV	0
4	when	when	ADV	6
5	they	they	PRON	6
6	did	do	VERB	3
7	a	a	DET	9
8	free	free	ADJ	9
9	raffle	raffle	NOUN	6
10	in	in	ADP	11
11	August	August	PROPN	6
12	and	and	CONJ	3
13	I	I	PRON	14
14	won	win	VERB	3
15	a	a	DET	17
16	hard	hard	ADJ	17
17	drive	drive	NOUN	14
18	!	!	PUNCT	3

# sentence-text: The reason I go back is because the employees are sooooo nice.”
1	The	the	DET	2
2	reason	reason	NOUN	6
3	I	I	PRON	4
4	go	go	VERB	2
5	back	back	ADV	4
6	is	be	VERB	0
7	because	because	SCONJ	12
8	the	the	DET	9
9	employees	employee	NOUN	12
10	are	be	VERB	12
11	sooooo	sooooo	ADV	12
12	nice	nice	ADJ	6
13	.	.	PUNCT	6
14	"	"	PUNCT	6

# sentence-text: Horrible customer service.
1	Horrible	horrible	ADJ	3
2	customer	customer	NOUN	3
3	service	service	NOUN	0
4	.	.	PUNCT	3

# sentence-text: I came in to get a nice gift for my wife.
1	I	I	PRON	2
2	came	come	VERB	0
3	in	in	ADV	2
4	to	to	PART	5
5	get	get	VERB	2
6	a	a	DET	8
7	nice	nice	ADJ	8
8	gift	gift	NOUN	5
9	for	for	ADP	11
10	my	my	PRON	11
11	wife	wife	NOUN	5
12	.	.	PUNCT	2

# sentence-text: The one guy who was there, I'm guessing was the owner, was probably the least helpful person I've ever met.
1	The	the	DET	3
2	one	one	NUM	3
3	guy	guy	NOUN	20
4	who	who	PRON	6
5	was	be	VERB	6
6	there	there	ADV	3
7	,	,	PUNCT	10
8	I	I	PRON	10
9	'm	be	AUX	10
10	guessing	guess	VERB	3
11	was	be	VERB	13
12	the	the	DET	13
13	owner	owner	NOUN	10
14	,	,	PUNCT	10
15	was	be	VERB	20
16	probably	probably	ADV	20
17	the	the	DET	20
18	least	least	ADV	19
19	helpful	helpful	ADJ	20
20	person	person	NOUN	0
21	I	I	PRON	24
22	've	have	AUX	24
23	ever	ever	ADV	24
24	met	meet	VERB	20
25	.	.	PUNCT	20

# sentence-text: But thankfully there are other flowers shops around Norman.
1	But	but	CONJ	4
2	thankfully	thankfully	ADV	4
3	there	there	PRON	4
4	are	be	VERB	0
5	other	other	ADJ	7
6	flowers	flower	NOUN	7
7	shops	shop	NOUN	4
8	around	around	ADP	9
9	Norman	Norman	PROPN	7
10	.	.	PUNCT	4

# sentence-text: Pure Beauty
1	Pure	pure	ADJ	2
2	Beauty	beauty	NOUN	0

# sentence-text: What a joy to stroll off historic Canyon Road in Santa Fe into a gallery with a gorgeous diversity of art.
